Tm,Week,Percent Capacity,Year,Away Team Wins,Home Team Wins,Time,International
TEN,2,0.9089712624560693,2019,0,1,0,0
WAS,2,0.9161951219512195,2019,1,0,0,0
ARI,3,0.9480126182965299,2019,0,0,0,0
BUF,3,0.969835772539381,2019,0,2,0,0
CLE,3,1.0,2019,2,1,1,0
DAL,3,1.1265875,2019,0,2,0,0
GB,3,0.9587063027222161,2019,0,2,0,0
IND,3,0.8999253731343284,2019,1,1,0,0
JAX,3,0.8640142692885993,2019,1,0,0,0
KC,3,0.9604009631490787,2019,2,2,0,0
LAC,3,0.9388518518518518,2019,1,1,0,0
MIN,3,1.0012452179131348,2019,1,1,0,0
NE,3,0.9857696509000583,2019,0,2,0,0
PHI,3,1.002873728375194,2019,-1,1,0,0
SEA,3,1.000072463768116,2019,1,2,0,0
SF,3,1.0137080291970804,2019,0,2,0,0
TB,3,0.795602299979774,2019,0,1,0,0
WAS,3,0.8210609756097561,2019,1,0,2,0
ARI,4,0.9542586750788643,2019,2,0,0,0
ATL,4,1.015605633802817,2019,1,1,0,0
BAL,4,0.9954652996845426,2019,1,2,0,0
BUF,4,0.981971288124232,2019,3,3,0,0
CHI,4,1.010260162601626,2019,2,2,0,0
DEN,4,1.0012348111658456,2019,1,0,0,0
DET,4,1.0028923076923077,2019,3,0,0,0
GB,4,0.9517196498078363,2019,1,3,3,0
HOU,4,0.9927859318748269,2019,1,2,0,0
IND,4,0.9292388059701493,2019,1,2,0,0
LAR,4,0.868097416748442,2019,1,3,0,0
MIA,4,0.983957382971558,2019,1,0,0,0
NO,4,0.9983335154627909,2019,3,2,1,0
NYG,4,0.8987757575757576,2019,0,1,0,0
PIT,4,0.8473538011695907,2019,0,0,2,0
CAR,5,0.971883473359424,2019,2,2,0,0
CIN,5,0.7023124475310998,2019,-1,0,0,0
DAL,5,1.1628,2019,3,3,0,0
HOU,5,0.9940044309055663,2019,1,2,0,0
KC,5,0.9599036850921273,2019,2,4,1,0
LAC,5,0.9391481481481482,2019,0,2,0,0
LV,5,0.9620206841686555,2019,3,2,0,1
NO,5,0.997554912031472,2019,2,3,0,0
NYG,5,0.9095878787878788,2019,2,2,0,0
PHI,5,1.002873728375194,2019,0,2,0,0
PIT,5,0.9362134502923977,2019,2,1,0,0
SEA,5,0.9998260869565218,2019,3,3,3,0
SF,5,1.0304379562043795,2019,2,3,2,0
TEN,5,0.9677046121805534,2019,3,2,0,0
WAS,5,0.932719512195122,2019,4,0,0,0
ARI,6,0.9485804416403786,2019,1,-1,0,0
BAL,6,0.9865226453357369,2019,0,3,0,0
CLE,6,1.0,2019,4,2,0,0
DEN,6,0.9959277504105091,2019,2,1,0,0
GB,6,0.9448189486867794,2019,0,4,2,0
JAX,6,0.9484507208349303,2019,4,2,0,0
KC,6,0.9595241834170855,2019,3,4,0,0
LAC,6,0.9416666666666667,2019,1,2,1,0
LAR,6,0.9646730472682784,2019,4,3,0,0
MIA,6,0.9155313351498637,2019,0,0,0,0
MIN,6,1.0027304778336208,2019,3,3,0,0
NE,6,0.9857696509000583,2019,2,5,3,0
NYJ,6,0.9517939393939394,2019,3,0,0,0
TB,6,0.9560381861575179,2019,3,2,1,1
ATL,7,1.012056338028169,2019,3,1,0,0
BUF,7,0.9543626410456932,2019,0,4,0,0
CHI,7,1.0131056910569105,2019,5,3,0,0
CIN,7,0.6530412882545982,2019,2,0,0,0
DAL,7,1.1401625,2019,3,3,1,0
DEN,7,1.008183908045977,2019,4,2,3,0
DET,7,0.9279076923076923,2019,4,0,0,0
GB,7,0.9597131665868542,2019,3,5,0,0
IND,7,0.895179104477612,2019,4,3,0,0
NYG,7,0.8918424242424242,2019,-1,2,0,0
NYJ,7,0.9517939393939394,2019,6,1,2,0
SEA,7,1.0001739130434784,2019,4,5,0,0
TEN,7,0.9029258204011975,2019,2,2,0,0
WAS,7,0.7495,2019,5,1,0,0
ATL,8,1.0068028169014085,2019,5,1,0,0
BUF,8,0.9696542285778126,2019,3,5,0,0
CHI,8,1.0021463414634146,2019,2,3,0,0
DET,8,0.9001384615384616,2019,2,-1,0,0
HOU,8,0.9954721683744115,2019,3,4,0,0
IND,8,0.9201940298507463,2019,2,4,0,0
JAX,8,0.8525162888056841,2019,1,3,0,0
KC,8,0.9625994556113903,2019,6,5,1,0
LAR,8,0.9734883720930233,2019,0,4,0,1
MIN,8,1.0018153176805942,2019,1,5,3,0
NE,8,0.9857696509000583,2019,2,7,0,0
NO,8,0.9980330018577205,2019,0,6,0,0
PIT,8,0.866140350877193,2019,0,2,2,0
SF,8,1.0085109489051094,2019,4,6,0,0
TEN,8,0.8977481451484605,2019,2,3,0,0
ARI,9,0.9619242902208202,2019,7,0,3,0
BAL,9,1.0020983551149167,2019,8,5,1,0
BUF,9,0.9452156183666629,2019,1,5,0,0
CAR,9,0.9689182149678763,2019,4,4,0,0
DEN,9,1.0081182266009852,2019,2,2,0,0
JAX,9,0.9857093023255814,2019,5,4,0,1
KC,9,0.9633453726968174,2019,6,5,0,0
LAC,9,0.942037037037037,2019,7,3,0,0
LV,9,0.9511390192125871,2019,0,3,0,0
MIA,9,0.906668095398463,2019,1,0,0,0
NYG,9,0.922509090909091,2019,4,2,2,0
PHI,9,1.002873728375194,2019,3,4,0,0
PIT,9,0.8934941520467836,2019,5,3,0,0
SEA,9,0.9992463768115942,2019,2,6,0,0
CHI,10,1.0041951219512195,2019,0,3,0,0
CIN,10,0.7008776616042127,2019,6,0,0,0
CLE,10,1.0,2019,6,2,0,0
DAL,10,1.13985,2019,6,5,1,0
GB,10,0.9588536486536265,2019,5,7,0,0
IND,10,0.903134328358209,2019,1,5,0,0
LV,10,0.9268066432381327,2019,4,4,0,0
NO,10,1.001024478199104,2019,1,7,0,0
NYJ,10,0.9517939393939394,2019,2,1,0,0
PIT,10,0.930219298245614,2019,5,4,0,0
SF,10,1.0423941605839415,2019,7,8,2,0
TB,10,0.5784333554855673,2019,0,2,0,0
TEN,10,0.9959648843700736,2019,6,4,0,0
BAL,11,0.9960990310950879,2019,6,7,0,0
CAR,11,0.9764782881643448,2019,2,5,0,0
CLE,11,1.0,2019,5,3,3,0
DET,11,0.9507846153846153,2019,5,0,0,0
IND,11,0.9251641791044776,2019,4,5,0,0
LAC,11,0.3067710843373494,2019,6,4,2,1
LAR,11,0.9017548778467381,2019,4,5,1,0
LV,11,0.9262179567226216,2019,0,5,0,0
MIA,11,0.9825643694700426,2019,6,2,0,0
MIN,11,1.0034205986047557,2019,3,7,0,0
PHI,11,1.002873728375194,2019,8,5,0,0
SF,11,1.0134160583941605,2019,0,8,0,0
TB,11,0.7849547805484123,2019,7,3,0,0
WAS,11,0.6881219512195121,2019,2,1,0,0
ATL,12,1.0065211267605634,2019,3,3,0,0
BUF,12,0.940369791084795,2019,3,7,0,0
CHI,12,1.0013170731707317,2019,2,4,0,0
CIN,12,0.7238495001144776,2019,5,0,0,0
CLE,12,1.0,2019,2,4,0,0
HOU,12,0.9931736361118804,2019,6,6,3,0
LAR,12,0.9227955701122765,2019,8,6,2,0
NE,12,0.9857696509000583,2019,6,9,0,0
NO,12,0.998087640695006,2019,5,8,0,0
NYJ,12,0.9517939393939394,2019,6,3,0,0
PHI,12,1.002873728375194,2019,8,5,0,0
SF,12,1.0437956204379562,2019,8,9,1,0
TEN,12,0.881159336447652,2019,4,5,0,0
WAS,12,0.7043170731707317,2019,0,1,0,0
ARI,13,0.9612618296529969,2019,6,0,0,0
ATL,13,1.0139859154929578,2019,9,3,3,0
BAL,13,1.0002957413249212,2019,10,9,0,0
CAR,13,0.9550803424739872,2019,2,5,0,0
CIN,13,0.6075555216362665,2019,4,0,0,0
DAL,13,1.1305625,2019,8,6,0,0
DEN,13,0.9804663382594417,2019,4,3,0,0
DET,13,1.0063384615384616,2019,5,0,0,0
HOU,13,0.9972999169205207,2019,10,7,1,0
IND,13,0.900910447761194,2019,6,6,0,0
JAX,13,0.9232730917774699,2019,4,4,0,0
KC,13,0.9624685929648241,2019,6,7,0,0
MIA,13,1.0033524171080428,2019,5,2,0,0
NYG,13,0.9206060606060606,2019,8,2,0,0
PIT,13,0.9087280701754386,2019,5,6,0,0
SEA,13,1.001159420289855,2019,8,9,2,0
ARI,14,1.0075709779179811,2019,7,0,0,0
ATL,14,0.9942535211267606,2019,5,3,0,0
BUF,14,0.9654507876214948,2019,10,9,0,0
CHI,14,0.9963577235772357,2019,6,6,3,0
CLE,14,1.0,2019,1,5,0,0
GB,14,0.9491042595253005,2019,3,9,0,0
HOU,14,0.9937551924674606,2019,4,8,0,0
JAX,14,0.8530027418261151,2019,4,4,0,0
LAR,14,0.9112238265767775,2019,10,7,1,0
LV,14,0.9411848654048558,2019,7,6,0,0
MIN,14,1.0018153176805942,2019,0,8,0,0
NE,14,0.9857696509000583,2019,8,10,0,0
NO,14,0.9976778494153644,2019,10,10,0,0
NYJ,14,0.9517939393939394,2019,3,4,0,0
PHI,14,1.002873728375194,2019,2,5,2,0
TB,14,0.725707185992083,2019,6,5,0,0
ARI,15,0.9991324921135647,2019,6,-1,0,0
BAL,15,0.9934796079315007,2019,5,11,3,0
CAR,15,0.9689716430470033,2019,10,5,0,0
CIN,15,0.8710371670609784,2019,10,1,0,0
DAL,15,1.13045,2019,8,6,0,0
DET,15,0.8694615384615385,2019,6,0,0,0
GB,15,0.9610147223143134,2019,7,10,0,0
KC,15,0.9586604899497487,2019,5,9,0,0
LAC,15,0.9424444444444444,2019,9,5,0,0
LV,15,0.9416843569937742,2019,4,6,0,0
NO,15,0.9978827450551853,2019,6,10,2,0
NYG,15,0.8835636363636363,2019,3,2,0,0
PIT,15,0.9458187134502924,2019,9,8,1,0
SF,15,1.035182481751825,2019,4,11,0,0
TEN,15,0.9439133390220268,2019,8,8,0,0
WAS,15,0.7712926829268293,2019,6,3,0,0
ATL,16,0.9982112676056338,2019,5,5,0,0
CHI,16,1.0115934959349593,2019,10,7,1,0
CLE,16,1.0,2019,12,6,0,0
DEN,16,0.9735960591133005,2019,0,5,0,0
IND,16,0.9230597014925374,2019,5,6,0,0
LAC,16,0.94,2019,6,5,0,0
MIA,16,0.9332884303340171,2019,1,3,0,0
MIN,16,1.0075313179806467,2019,11,10,2,0
NE,16,0.9857696509000583,2019,10,11,4,0
NYJ,16,0.9517939393939394,2019,8,5,0,0
PHI,16,1.002873728375194,2019,7,7,0,0
SEA,16,1.00031884057971,2019,-1,11,0,0
SF,16,1.0234014598540147,2019,8,11,4,0
TB,16,0.708428443468462,2019,9,7,4,0
TEN,16,0.9654773440550742,2019,11,8,0,0
WAS,16,0.805890243902439,2019,3,3,0,0
BAL,17,0.9955920459666516,2019,8,13,0,0
BUF,17,0.9638029270472573,2019,6,10,0,0
CAR,17,0.9644168993014278,2019,12,5,0,0
CIN,17,0.7289780966190949,2019,6,1,0,0
DAL,17,1.133075,2019,3,7,0,0
DEN,17,1.002745484400657,2019,7,6,0,0
DET,17,0.9667692307692307,2019,12,0,0,0
HOU,17,0.9941013569648297,2019,8,10,0,0
JAX,17,0.8619357882013031,2019,7,5,0,0
KC,17,0.9641959798994975,2019,5,11,0,0
LAR,17,0.8750812443447564,2019,0,8,0,0
MIN,17,1.0038706773685395,2019,7,10,0,0
NE,17,0.9857696509000583,2019,4,12,0,0
NYG,17,0.9094424242424243,2019,8,4,0,0
SEA,17,1.0023478260869565,2019,12,11,1,0
TB,17,0.7283799011817735,2019,6,7,0,0
ATL,1,0.9666619718309859,2021,0,0,0,0
BUF,1,0.9745698804602838,2021,0,0,0,0
CAR,1,0.9378097158961892,2021,0,0,0,0
CIN,1,0.8627795161413416,2021,0,0,0,0
DET,1,0.9134461538461538,2021,0,0,0,0
HOU,1,0.9430213237330379,2021,0,0,0,0
IND,1,0.9454776119402986,2021,0,0,0,0
KC,1,0.9549439907872697,2021,0,0,0,0
LAR,1,1.0029185649202734,2021,0,0,1,0
LV,1,0.9500923076923077,2021,0,0,2,0
NE,1,0.9857696509000583,2021,0,0,0,0
NO,1,0.48139547590427273,2021,0,0,0,0
NYG,1,0.8984121212121212,2021,0,0,0,0
TB,1,0.9472391574445953,2021,0,0,3,0
TEN,1,0.9721302228714404,2021,0,0,0,0
WAS,1,0.7790215160151809,2021,0,0,0,0
ARI,2,0.9481861198738171,2021,0,1,0,0
BAL,2,0.9916769941415052,2021,1,0,1,0
CAR,2,0.9440073730749196,2021,1,1,0,0
CHI,2,0.9892682926829268,2021,1,0,0,0
CLE,2,1.0,2021,1,0,0,0
GB,2,0.9484166451787184,2021,0,0,2,0
IND,2,0.9414328358208955,2021,1,0,0,0
JAX,2,0.8617736371944927,2021,1,0,0,0
LAC,2,1.0,2021,0,1,0,0
MIA,2,0.9956219575666656,2021,0,1,0,0
NYJ,2,0.9166787878787879,2021,0,0,0,0
PHI,2,1.002873728375194,2021,1,1,0,0
PIT,2,0.9313888888888889,2021,1,1,0,0
SEA,2,0.9939855072463768,2021,0,1,0,0
TB,2,0.9201941691467538,2021,0,1,0,0
WAS,2,0.7401095736668784,2021,0,0,3,0
BUF,3,0.955675343537035,2021,1,1,0,0
CLE,3,1.0,2021,1,1,0,0
DAL,3,1.1658375,2021,1,1,2,0
DEN,3,0.996807881773399,2021,0,2,0,0
DET,3,0.7813538461538462,2021,1,0,0,0
HOU,3,0.9459983384104126,2021,2,1,3,0
JAX,3,0.8551549279165069,2021,2,0,0,0
KC,3,0.955035594639866,2021,1,1,0,0
LAR,3,1.0422124145785876,2021,2,2,0,0
LV,3,0.9124769230769231,2021,1,2,0,0
MIN,3,1.0011101942839997,2021,1,0,0,0
NE,3,0.9857696509000583,2021,1,1,0,0
NYG,3,0.9128121212121212,2021,0,0,0,0
PIT,3,0.8490643274853801,2021,1,1,0,0
SF,3,1.0197518248175181,2021,1,2,1,0
TEN,3,0.9822252433362741,2021,0,1,0,0
ATL,4,0.9624366197183098,2021,1,1,0,0
BUF,4,0.950829516255167,2021,1,2,0,0
CHI,4,0.9994796747967479,2021,0,1,0,0
CIN,4,0.9646340532702434,2021,0,2,3,0
DAL,4,1.165775,2021,3,2,0,0
DEN,4,1.0047947454844006,2021,2,3,0,0
GB,4,0.9611989047285765,2021,1,2,0,0
LAC,4,1.0,2021,3,2,2,0
LAR,4,0.996625854214123,2021,3,3,0,0
MIA,4,0.9884425802896244,2021,0,1,0,0
MIN,4,1.000720126022054,2021,2,1,0,0
NE,4,0.9857696509000583,2021,2,1,1,0
NO,4,0.9448420937602448,2021,0,2,0,0
NYJ,4,0.8512969696969697,2021,2,0,0,0
PHI,4,1.002873728375194,2021,1,1,0,0
SF,4,1.006014598540146,2021,1,2,0,0
ARI,5,0.989211356466877,2021,2,4,0,0
ATL,5,0.9640254574383452,2021,1,1,1,1
BAL,5,0.9929867057232988,2021,1,3,2,0
CAR,5,0.9689850000667851,2021,1,3,0,0
CIN,5,0.9798519423032893,2021,3,3,0,0
DAL,5,1.16845,2021,1,3,0,0
HOU,5,0.9477983937967323,2021,1,1,0,0
JAX,5,0.8591349980836699,2021,2,0,0,0
KC,5,0.9603878768844221,2021,3,2,1,0
LAC,5,1.0,2021,3,3,0,0
LV,5,0.9095692307692308,2021,2,3,0,0
MIN,5,0.9982446928212437,2021,0,1,0,0
PIT,5,0.8748684210526316,2021,3,1,0,0
SEA,5,0.9963333333333333,2021,3,2,3,0
TB,5,0.9472969458811292,2021,1,3,0,0
WAS,5,0.7403901531373215,2021,2,2,0,0
BAL,6,0.9957187922487607,2021,4,4,0,0
CAR,6,0.963094554343035,2021,2,3,0,0
CHI,6,1.013528455284553,2021,4,3,0,0
CLE,6,1.0,2021,5,3,0,0
DEN,6,1.009576354679803,2021,3,3,0,0
DET,6,0.7820153846153847,2021,3,0,0,0
IND,6,0.8648805970149254,2021,1,1,0,0
JAX,6,0.9671280827366746,2021,1,0,0,1
NE,6,0.9857696509000583,2021,4,2,0,0
NYG,6,0.896,2021,4,1,0,0
PHI,6,1.002873728375194,2021,4,2,3,0
PIT,6,0.8891959064327485,2021,2,2,1,0
TEN,6,1.0039917272898196,2021,4,3,2,0
WAS,6,0.7578894516886454,2021,2,2,0,0
ARI,7,0.9510567823343848,2021,1,6,0,0
BAL,7,0.9950850608382155,2021,4,5,0,0
CLE,7,1.0,2021,3,3,3,0
GB,7,0.9604376174162891,2021,2,5,0,0
LAR,7,1.0042710706150342,2021,0,5,0,0
LV,7,0.9538461538461539,2021,2,4,0,0
MIA,7,0.9603986161712029,2021,2,1,0,0
NE,7,0.9857696509000583,2021,1,2,0,0
NYG,7,0.8713818181818181,2021,3,1,0,0
SEA,7,0.9936666666666667,2021,3,2,2,0
SF,7,0.82592700729927,2021,2,2,1,0
TB,7,0.9482360079748042,2021,3,5,0,0
TEN,7,1.0049318079921323,2021,3,4,0,0
ARI,8,1.0046687697160883,2021,6,7,3,0
ATL,8,0.9659577464788732,2021,3,3,0,0
BUF,8,0.96853703496816,2021,1,4,0,0
CHI,8,0.989869918699187,2021,2,3,0,0
CLE,8,1.0,2021,3,4,0,0
DEN,8,0.9980032840722496,2021,2,3,0,0
DET,8,0.7260307692307693,2021,2,0,0,0
HOU,8,0.9140542785931874,2021,6,1,0,0
IND,8,0.8832089552238805,2021,5,3,0,0
KC,8,0.9539625209380235,2021,2,3,2,0
LAC,8,1.0,2021,3,4,0,0
MIN,8,0.999669942239892,2021,5,3,1,0
NO,8,0.9448420937602448,2021,6,4,0,0
NYJ,8,0.8182181818181818,2021,5,1,0,0
SEA,8,0.974536231884058,2021,1,2,0,0
BAL,9,0.994240085624155,2021,3,5,0,0
CAR,9,0.9644168993014278,2021,4,4,0,0
CIN,9,0.999023124475311,2021,4,5,0,0
DAL,9,1.1687875,2021,4,6,0,0
IND,9,0.8894477611940298,2021,2,3,3,0
JAX,9,0.930304549072791,2021,5,1,0,0
KC,9,0.9615263819095478,2021,7,4,0,0
LAR,9,1.021996013667426,2021,6,7,1,0
MIA,9,0.9220218595964853,2021,1,1,0,0
NO,9,0.9448420937602448,2021,3,5,0,0
NYG,9,0.9031757575757575,2021,5,2,0,0
PHI,9,1.002873728375194,2021,4,3,0,0
PIT,9,0.8887134502923977,2021,3,4,2,0
SF,9,0.8614890510948905,2021,7,3,0,0
ARI,10,0.9842271293375394,2021,4,8,0,0
DAL,10,1.16795,2021,4,6,0,0
DEN,10,1.0084203612479474,2021,3,5,0,0
GB,10,0.9606340786581697,2021,3,7,0,0
IND,10,0.9048059701492537,2021,2,4,0,0
LAC,10,1.0,2021,3,5,0,0
LV,10,0.9557692307692308,2021,5,5,1,0
MIA,10,1.0095214769004683,2021,6,2,3,0
NE,10,0.9857696509000583,2021,5,5,0,0
NYJ,10,0.9409090909090909,2021,5,2,0,0
PIT,10,0.858421052631579,2021,0,0,0,0
SF,10,0.9380437956204379,2021,7,3,2,0
TEN,10,1.0039194133896419,2021,5,7,0,0
WAS,10,0.7697919281716555,2021,6,2,0,0
ATL,11,0.9617746478873239,2021,6,4,3,0
BUF,11,0.9756731091498156,2021,5,6,0,0
CAR,11,0.9797374009910909,2021,3,5,0,0
CHI,11,0.986650406504065,2021,6,3,0,0
CLE,11,1.0,2021,0,5,0,0
JAX,11,0.8884106253132462,2021,4,2,0,0
KC,11,0.9617619346733668,2021,7,6,0,0
LAC,11,1.0,2021,0,5,1,0
LV,11,0.9494153846153847,2021,5,5,0,0
MIN,11,1.0045607981396745,2021,8,4,0,0
NYJ,11,0.8764,2021,3,2,0,0
PHI,11,1.002873728375194,2021,5,4,0,0
SEA,11,0.9975797101449275,2021,8,3,0,0
TB,11,0.948351584847872,2021,3,6,2,0
TEN,11,0.9747190604978089,2021,1,8,0,0
BAL,12,0.9908038530869762,2021,6,7,1,0
CIN,12,0.9652446004731741,2021,0,6,0,0
DAL,12,1.1685375,2021,5,7,0,0
DEN,12,0.9958226600985222,2021,6,5,0,0
DET,12,0.867,2021,3,0,0,0
GB,12,0.957110055131936,2021,7,8,0,0
HOU,12,0.9016892827471614,2021,2,2,0,0
IND,12,0.9871641791044776,2021,7,6,0,0
JAX,12,0.8849170081665143,2021,4,2,0,0
MIA,12,0.9550408719346049,2021,5,4,0,0
NE,12,0.9857696509000583,2021,8,7,0,0
NO,12,0.9448420937602448,2021,6,5,3,0
NYG,12,0.8965939393939394,2021,5,3,0,0
SF,12,1.0436934306569343,2021,5,5,0,0
WAS,12,0.7779435001550571,2021,3,4,2,0
ATL,13,0.9769859154929578,2021,8,5,0,0
BUF,13,0.9732711428890627,2021,8,7,2,0
CHI,13,0.9886666666666667,2021,9,4,0,0
CIN,13,0.7847668472868808,2021,6,7,0,0
DET,13,0.7029384615384615,2021,5,-1,0,0
HOU,13,0.9040570479091664,2021,6,2,0,0
KC,13,0.9577182788944724,2021,6,7,1,0
LAR,13,1.007986902050114,2021,2,7,0,0
LV,13,0.9478,2021,5,6,0,0
MIA,13,1.0087560848666688,2021,4,5,0,0
NO,13,0.9448420937602448,2021,7,5,3,0
NYJ,13,0.8886181818181819,2021,5,3,0,0
PIT,13,0.8670029239766082,2021,8,-1,0,0
SEA,13,0.9964927536231885,2021,6,3,0,0
ARI,14,1.0094479495268138,2021,8,10,2,0
CAR,14,0.9649511800926978,2021,5,5,0,0
CIN,14,0.770525833778524,2021,6,7,0,0
CLE,14,1.0,2021,8,6,0,0
DEN,14,1.0011297208538588,2021,0,6,0,0
GB,14,0.9611006741076362,2021,4,9,1,0
HOU,14,0.9361672666851287,2021,4,2,0,0
KC,14,0.9589353015075377,2021,6,8,0,0
LAC,14,1.0,2021,4,7,0,0
MIN,14,1.0009451654039456,2021,0,5,3,0
NYJ,14,0.8379272727272727,2021,5,3,0,0
TB,14,0.9485249501574735,2021,7,9,0,0
TEN,14,0.9806921886525027,2021,2,8,0,0
WAS,14,0.9053561144173545,2021,8,6,0,0
BAL,15,0.9972819963947724,2021,10,8,0,0
BUF,15,0.9132778460507206,2021,5,7,0,0
CHI,15,0.9769430894308944,2021,6,4,2,0
CLE,15,1.0,2021,6,7,2,0
DEN,15,1.0001182266009851,2021,7,7,0,0
DET,15,0.6955538461538462,2021,10,-1,0,0
IND,15,0.9909104477611941,2021,9,7,4,0
JAX,15,0.8881747693033403,2021,2,2,0,0
LAC,15,1.0,2021,9,8,3,0
LAR,15,1.0188638952164009,2021,5,9,0,0
MIA,15,1.01085325903928,2021,3,6,0,0
NYG,15,0.9383393939393939,2021,9,4,0,0
PHI,15,1.002873728375194,2021,6,6,0,0
PIT,15,0.8701900584795321,2021,9,-1,0,0
SF,15,1.045985401459854,2021,6,7,0,0
TB,15,0.9498107428703516,2021,6,10,1,0
ARI,16,1.0078864353312302,2021,8,10,4,0
ATL,16,0.9667323943661972,2021,0,6,0,0
CAR,16,0.9606101486636301,2021,10,5,0,0
CIN,16,0.9756849576432878,2021,8,8,0,0
DAL,16,1.168525,2021,6,10,1,0
GB,16,0.9565329502339117,2021,7,11,4,0
HOU,16,0.9093602880088618,2021,8,3,0,0
KC,16,0.960152324120603,2021,0,10,0,0
LV,16,0.9380307692307692,2021,7,7,0,0
MIN,16,1.000795139149351,2021,10,7,0,0
NE,16,0.9857696509000583,2021,8,9,0,0
NO,16,0.9448420937602448,2021,7,7,2,0
NYJ,16,0.8135757575757576,2021,2,3,0,0
PHI,16,1.002873728375194,2021,4,7,0,0
SEA,16,0.9926376811594203,2021,4,5,0,0
TEN,16,1.003152886047756,2021,8,9,3,0
BAL,17,0.990423614240649,2021,11,8,0,0
BUF,17,0.906993631996425,2021,7,9,0,0
CHI,17,0.9690081300813008,2021,4,5,0,0
CIN,17,0.9845836831260016,2021,11,9,0,0
DAL,17,1.1682375,2021,10,11,0,0
GB,17,0.9556857111283015,2021,7,12,1,0
IND,17,0.9848507462686568,2021,8,9,0,0
LAC,17,1.0,2021,7,8,0,0
NE,17,0.9857696509000583,2021,2,9,0,0
NO,17,0.9448420937602448,2021,5,7,0,0
NYJ,17,0.8756727272727273,2021,11,4,0,0
PIT,17,0.9301754385964912,2021,7,-1,2,0
SEA,17,0.9861304347826086,2021,0,5,0,0
SF,17,1.0454306569343066,2021,4,8,0,0
TEN,17,0.9992479354381499,2021,8,10,0,0
WAS,17,0.7614483807611088,2021,8,6,0,0
ARI,18,1.0072239747634069,2021,6,11,0,0
ATL,18,0.9624788732394366,2021,8,7,0,0
BAL,18,0.9921839792699414,2021,-1,8,0,0
BUF,18,0.9046894201765165,2021,4,10,0,0
CLE,18,1.0,2021,10,7,0,0
DEN,18,0.9985155993431856,2021,11,7,4,0
DET,18,0.8728461538461538,2021,13,-1,0,0
HOU,18,0.9238715037385765,2021,11,4,0,0
JAX,18,0.8920663934667885,2021,9,2,0,0
LAR,18,1.0598946469248292,2021,9,12,0,0
LV,18,0.9548923076923077,2021,9,9,1,0
MIA,18,1.018185714723081,2021,10,8,0,0
MIN,18,0.9995499212362163,2021,6,7,0,0
NYG,18,0.8475515151515152,2021,6,4,0,0
PHI,18,1.002873728375194,2021,11,9,4,0
TB,18,0.9458955762951833,2021,5,12,0,0
ARI,1,1.0046845425867508,2022,0,0,0,0
ATL,1,0.9870140845070422,2022,0,0,0,0
CAR,1,0.9644436133409914,2022,0,0,0,0
CHI,1,1.0107154471544715,2022,0,0,0,0
CIN,1,1.0049759597038845,2022,0,0,0,0
DAL,1,1.1724625,2022,0,0,1,0
DET,1,0.9928769230769231,2022,0,0,0,0
HOU,1,0.9611603433951814,2022,0,0,0,0
LAC,1,1.0,2022,0,0,0,0
LAR,1,1.0513382687927106,2022,0,0,3,0
MIA,1,1.0070416067109573,2022,0,0,0,0
MIN,1,1.0045607981396745,2022,0,0,0,0
NYJ,1,0.9554787878787879,2022,0,0,0,0
SEA,1,0.9994927536231885,2022,0,0,2,0
TEN,1,0.9806488003123961,2022,0,0,0,0
WAS,1,0.859341081264675,2022,0,0,0,0
BAL,2,0.9940006759801713,2022,1,1,0,0
BUF,2,0.9870824488883924,2022,0,1,2,0
CLE,2,1.0,2022,0,1,0,0
DAL,2,1.1618,2022,0,0,0,0
DEN,2,1.0008669950738915,2022,0,0,0,0
DET,2,0.8874923076923077,2022,1,0,0,0
GB,2,0.9620461438341867,2022,1,0,1,0
JAX,2,0.8602847961319614,2022,0,0,0,0
