Tm,Week,Percent Capacity,Year,Away Team Wins,Home Team Wins,Time,International
KC,2,0.9613300879396985,2022,1,1,3,0
LAR,2,1.022238041002278,2022,0,0,0,0
LV,2,0.9493384615384616,2022,0,0,0,0
NO,2,0.9616435362255491,2022,1,1,0,0
NYG,2,0.8950666666666667,2022,0,1,0,0
PHI,2,1.0040663256508995,2022,1,1,2,0
PIT,2,0.9840204678362573,2022,0,1,0,0
SF,2,1.0452116788321169,2022,1,0,0,0
ARI,3,0.9975236593059937,2022,1,1,0,0
CAR,3,0.9416164665339869,2022,1,0,0,0
CHI,3,0.9852357723577235,2022,0,1,0,0
CLE,3,1.0,2022,1,1,3,0
DEN,3,1.0117701149425287,2022,1,1,1,0
IND,3,0.9847014925373134,2022,2,-1,0,0
LAC,3,0.9675968109339408,2022,1,1,0,0
MIA,3,1.013470899794875,2022,2,2,0,0
MIN,3,0.9997449553671892,2022,1,1,0,0
NE,3,0.9857696509000583,2022,1,1,0,0
NYG,3,0.9629696969696969,2022,1,2,2,0
NYJ,3,0.893430303030303,2022,0,1,0,0
SEA,3,0.9967101449275362,2022,0,1,0,0
TB,3,0.9996966107081973,2022,1,2,0,0
TEN,3,0.9928553866624242,2022,0,0,0,0
WAS,3,0.9514006822511334,2022,2,1,0,0
ATL,4,0.9779577464788732,2022,2,1,0,0
BAL,4,0.9927613789995493,2022,2,2,0,0
CAR,4,0.932453550963709,2022,1,1,0,0
CIN,4,1.0266351217278487,2022,3,1,3,0
DAL,4,1.161825,2022,1,2,0,0
DET,4,0.9833846153846154,2022,1,1,0,0
GB,4,0.961640942522808,2022,1,2,0,0
HOU,4,0.9563971199113819,2022,1,0,0,0
IND,4,0.9818059701492537,2022,1,0,0,0
LV,4,0.9589538461538462,2022,2,0,0,0
NO,4,0.9648210023866348,2022,2,1,0,1
NYG,4,0.8975030303030304,2022,2,2,0,0
PHI,4,1.0040663256508995,2022,2,3,0,0
PIT,4,0.9733625730994152,2022,1,1,0,0
SF,4,1.0452116788321169,2022,2,1,2,0
TB,4,0.9874310150538878,2022,2,2,1,0
ARI,5,1.0081861198738171,2022,4,2,0,0
BAL,5,0.9935218566922037,2022,2,2,1,0
BUF,5,0.9882136074181656,2022,1,3,0,0
CAR,5,0.965993027635674,2022,2,1,0,0
CLE,5,1.0,2022,2,2,0,0
DEN,5,1.0071198686371101,2022,-1,2,3,0
GB,5,0.9709466984884646,2022,3,3,0,0
JAX,5,0.8847253751584657,2022,-1,2,0,0
KC,5,0.9621414363484088,2022,1,3,2,0
LAR,5,1.0557232346241459,2022,3,2,0,0
MIN,5,1.0041107193758907,2022,2,3,0,0
NE,5,0.9857696509000583,2022,1,1,0,0
NO,5,0.9562206316249591,2022,2,1,0,0
NYJ,5,1.0,2022,3,2,0,0
TB,5,0.9867231067063481,2022,2,2,0,0
WAS,5,0.7654798647311606,2022,2,1,0,0
ATL,6,0.9832816901408451,2022,3,2,0,0
CHI,6,1.0060650406504066,2022,1,2,3,0
CLE,6,1.0,2022,2,2,0,0
GB,6,0.9619601920408639,2022,3,3,0,1
IND,6,0.9813283582089553,2022,2,-1,0,0
KC,6,0.9629658710217756,2022,4,4,0,0
LAC,6,1.0,2022,2,3,2,0
LAR,6,1.0176822323462416,2022,1,2,0,0
MIA,6,1.0118482686832195,2022,4,3,0,0
NO,6,0.9562342913342804,2022,2,2,0,0
NYG,6,0.9456848484848485,2022,3,4,0,0
PHI,6,1.0040663256508995,2022,4,5,1,0
PIT,6,0.9840204678362573,2022,3,1,0,0
SEA,6,0.998072463768116,2022,2,2,0,0
ARI,7,0.9982649842271294,2022,2,2,3,0
BAL,7,0.9922966426318162,2022,2,3,0,0
CAR,7,0.9609173601186103,2022,3,1,0,0
CIN,7,1.0098145462871098,2022,3,3,0,0
DAL,7,1.1685875,2022,1,4,0,0
DEN,7,1.0065550082101806,2022,4,2,0,0
JAX,7,0.9679530646540287,2022,5,2,0,0
LAC,7,1.0,2022,3,4,0,0
LV,7,0.9419692307692308,2022,0,1,0,0
MIA,7,1.013746440927043,2022,2,3,1,0
NE,7,0.9857696509000583,2022,2,3,2,0
SF,7,1.0473868613138686,2022,4,3,0,0
TEN,7,1.0045702384912427,2022,0,3,0,0
WAS,7,0.8923460873931214,2022,3,2,0,0
ATL,8,0.9717746478873239,2022,2,3,0,0
BUF,8,0.9895961345101106,2022,3,5,1,0
CLE,8,1.0,2022,4,2,2,0
DAL,8,1.1720875,2022,3,5,0,0
DET,8,0.9453384615384616,2022,4,1,0,0
HOU,8,0.9480337856549432,2022,4,0,0,0
IND,8,0.9778358208955223,2022,3,0,0,0
JAX,8,1.0025,2022,2,2,0,1
LAR,8,1.0464834851936218,2022,3,3,0,0
MIN,8,1.0013052284149726,2022,3,5,0,0
NO,8,0.9563025898808873,2022,2,2,0,0
NYJ,8,1.0039151515151514,2022,3,5,0,0
PHI,8,1.0040663256508995,2022,2,6,0,0
SEA,8,0.9988550724637681,2022,6,4,0,0
TB,8,0.9955791846051605,2022,4,3,3,0
ARI,9,1.009179810725552,2022,5,3,0,0
ATL,9,0.9760422535211267,2022,4,4,0,0
CHI,9,1.014260162601626,2022,5,3,0,0
CIN,9,1.0098450736472564,2022,2,4,0,0
DET,9,0.9750615384615384,2022,3,1,0,0
HOU,9,0.9530739407366381,2022,7,0,3,0
JAX,9,0.9251157168548602,2022,2,2,0,0
KC,9,0.9615132956448911,2022,5,5,1,0
NE,9,0.9857696509000583,2022,0,4,0,0
NO,9,0.9563162495902087,2022,5,3,2,0
NYJ,9,1.0076969696969698,2022,6,5,0,0
TB,9,0.997125025282441,2022,3,3,0,0
WAS,9,0.86611929057696,2022,6,4,0,0
BUF,10,0.9893308010278181,2022,7,6,0,0
CAR,10,0.9620927778594041,2022,4,2,3,0
CHI,10,1.0051544715447154,2022,2,3,0,0
GB,10,0.9630652865264424,2022,6,3,0,0
KC,10,0.9617488484087102,2022,3,6,0,0
LAR,10,1.0215261958997721,2022,3,3,0,0
LV,10,0.9568769230769231,2022,-1,2,0,0
MIA,10,1.018935798916205,2022,3,6,0,0
NYG,10,0.8680606060606061,2022,0,6,0,0
PHI,10,1.0040663256508995,2022,4,8,2,0
PIT,10,0.9728654970760234,2022,3,2,0,0
SF,10,1.046846715328467,2022,5,4,1,0
TB,10,0.9973,2022,6,4,0,1
TEN,10,1.001402889663451,2022,3,5,0,0
ARI,11,0.9449036144578313,2022,5,4,2,1
ATL,11,0.9824929577464788,2022,3,4,0,0
BAL,11,0.9953385534024335,2022,3,6,0,0
BUF,11,0.7282147246117752,2022,3,6,0,0
DEN,11,0.9990935960591133,2022,2,3,0,0
GB,11,0.9516828133249837,2022,6,4,3,0
HOU,11,0.9120049847687621,2022,5,0,0,0
IND,11,0.9886716417910448,2022,8,0,0,0
LAC,11,1.0,2022,7,5,1,0
MIN,11,0.9797314530042758,2022,6,8,0,0
NE,11,0.9857696509000583,2022,6,5,0,0
NO,11,0.9565211452300295,2022,3,3,0,0
NYG,11,0.9244484848484849,2022,3,7,0,0
PIT,11,0.9707748538011696,2022,5,3,0,0
ARI,12,1.003596214511041,2022,5,4,0,0
CAR,12,0.9435933054616854,2022,3,3,0,0
CLE,12,1.0,2022,5,3,0,0
DAL,12,1.1696,2022,7,7,0,0
DET,12,1.0238923076923077,2022,7,4,0,0
IND,12,0.9848059701492538,2022,3,0,2,0
JAX,12,0.8779739968749078,2022,7,3,0,0
KC,12,0.9625863693467337,2022,3,8,0,0
MIA,12,1.013455591954199,2022,0,7,0,0
MIN,12,1.0039456904958368,2022,6,8,3,0
NYJ,12,0.9450060606060606,2022,3,6,0,0
PHI,12,1.0040663256508995,2022,4,9,1,0
SEA,12,0.9978115942028986,2022,3,6,0,0
SF,12,1.0405109489051094,2022,4,6,0,0
TEN,12,1.0043099084506024,2022,6,7,0,0
WAS,12,0.7954280313658313,2022,5,6,0,0
ATL,13,0.9904929577464788,2022,4,5,0,0
BAL,13,0.992043150067598,2022,3,7,0,0
CHI,13,0.9956585365853658,2022,4,3,0,0
CIN,13,1.0111119590933375,2022,9,7,0,0
DAL,13,1.163575,2022,0,8,1,0
DET,13,0.9345076923076923,2022,4,4,0,0
HOU,13,0.9211160343395182,2022,4,0,0,0
LAR,13,1.022238041002278,2022,6,3,0,0
LV,13,0.9557384615384615,2022,6,4,0,0
MIN,13,1.0047708348961069,2022,7,9,0,0
NE,13,0.9857696509000583,2022,8,6,3,0
NYG,13,0.9227636363636363,2022,0,0,0,0
PHI,13,1.0040663256508995,2022,7,10,0,0
SF,13,1.0471824817518247,2022,8,7,0,0
TB,13,0.9926464214510676,2022,4,5,2,0
ARI,14,0.9976498422712934,2022,6,4,2,0
BUF,14,0.9859652552787398,2022,7,9,0,0
CIN,14,1.0107914218117988,2022,5,8,0,0
DAL,14,1.1730375,2022,0,9,0,0
DEN,14,0.999303776683087,2022,9,3,0,0
DET,14,1.0211384615384616,2022,10,5,0,0
LAC,14,1.0,2022,8,6,1,0
LAR,14,1.0640375854214124,2022,5,3,3,0
NYG,14,0.9879515151515151,2022,11,0,0,0
PIT,14,0.9696783625730994,2022,8,5,0,0
SEA,14,0.9952463768115942,2022,4,7,0,0
SF,14,1.0470802919708029,2022,6,8,0,0
TEN,14,0.9893843194538854,2022,4,7,0,0
BUF,15,0.9886325550217853,2022,8,10,0,0
CAR,15,0.9823820909078766,2022,5,5,0,0
CHI,15,0.7873658536585366,2022,12,3,0,0
CLE,15,1.0,2022,9,5,0,0
DEN,15,0.9875730706075534,2022,4,3,0,0
GB,15,0.948772731179627,2022,4,5,2,0
HOU,15,0.9767515923566878,2022,10,0,0,0
JAX,15,1.017866092750376,2022,10,5,0,0
LAC,15,1.0,2022,7,7,0,0
LV,15,0.9580461538461539,2022,7,5,0,0
MIN,15,1.0021903833170804,2022,0,10,0,0
NO,15,0.9567397005791717,2022,5,4,0,0
NYJ,15,0.9100121212121212,2022,6,7,0,0
SEA,15,0.9993768115942029,2022,9,7,3,0
TB,15,1.0012568984946113,2022,9,6,0,0
WAS,15,0.9143494248120856,2022,-1,0,1,0
ARI,16,0.9998895899053628,2022,6,4,1,0
BAL,16,0.9923811401532222,2022,5,9,0,0
CAR,16,0.9239451293627365,2022,7,5,0,0
CHI,16,0.9744552845528456,2022,11,3,0,0
CLE,16,1.0,2022,5,6,0,0
DAL,16,1.171925,2022,13,10,0,0
IND,16,0.9787462686567164,2022,8,0,2,0
KC,16,0.9596288735343383,2022,7,11,0,0
LAR,16,1.0182944191343963,2022,4,4,0,0
MIA,16,1.0153384563573462,2022,6,8,0,0
MIN,16,1.0039606931212963,2022,0,11,0,0
NE,16,0.9857696509000583,2022,10,7,0,0
NYJ,16,0.8490060606060607,2022,6,7,3,0
PIT,16,0.9467982456140351,2022,6,6,0,0
SF,16,1.045868613138686,2022,0,10,0,0
TEN,16,0.9637128848907337,2022,-1,7,0,0
ATL,17,0.9756197183098592,2022,4,5,0,0
BAL,17,1.0004788192879674,2022,7,10,1,0
CIN,17,0.0,2022,13,12,2,0
DET,17,1.0179846153846155,2022,3,7,0,0
GB,17,0.9600815314153804,2022,12,7,0,0
HOU,17,0.8942259761838826,2022,7,0,0,0
KC,17,0.9627695770519263,2022,4,12,0,0
LAC,17,1.0,2022,5,9,0,0
LV,17,0.9594923076923076,2022,11,6,0,0
NE,17,0.9857696509000583,2022,8,7,0,0
NYG,17,0.938169696969697,2022,0,-1,0,0
PHI,17,1.002873728375194,2022,6,13,0,0
SEA,17,0.9974927536231885,2022,7,7,0,0
TB,17,1.001155768730677,2022,6,7,0,0
TEN,17,1.0021549542253012,2022,11,7,3,0
WAS,17,0.7505796181165734,2022,6,0,0,0
ATL,18,0.975718309859155,2022,8,6,0,0
BUF,18,0.9880599932968384,2022,8,12,0,0
CHI,18,0.9757235772357724,2022,12,3,0,0
CIN,18,1.0050980691444706,2022,10,11,0,0
DEN,18,0.9725451559934318,2022,10,4,0,0
GB,18,0.960093810242998,2022,8,8,1,0
IND,18,0.9500746268656717,2022,-1,0,0,0
JAX,18,1.032607093369498,2022,7,8,0,0
LV,18,0.9559384615384615,2022,13,6,0,0
MIA,18,1.0168845482656217,2022,7,8,0,0
NO,18,0.9577914981969183,2022,6,7,0,0
PHI,18,1.0040663256508995,2022,0,13,0,0
PIT,18,0.9505701754385965,2022,7,8,0,0
SEA,18,0.995072463768116,2022,5,8,0,0
SF,18,1.0458102189781022,2022,4,12,0,0
WAS,18,0.927595729285113,2022,12,-1,0,0
ATL,1,0.9802394366197184,2023,0,0,0,0
BAL,1,0.9877196935556557,2023,0,0,0,0
CHI,1,1.0155447154471544,2023,0,0,0,0
CLE,1,1.0072370274799425,2023,0,0,0,0
DEN,1,1.0022857142857142,2023,0,0,0,0
IND,1,0.9813283582089553,2023,0,0,0,0
KC,1,0.9621283500837521,2023,0,0,3,0
LAC,1,1.0,2023,0,0,0,0
MIN,1,1.001290225789513,2023,0,0,0,0
NE,1,0.9670651962471383,2023,0,0,0,0
NO,1,0.9565074855207081,2023,0,0,0,0
NYG,1,0.9795030303030303,2023,0,0,1,0
NYJ,1,1.0102424242424242,2023,0,0,2,0
PIT,1,0.9894590643274854,2023,0,0,0,0
SEA,1,0.9954057971014493,2023,0,0,0,0
WAS,1,0.9553435621778874,2023,0,0,0,0
ARI,2,0.979179810725552,2023,0,0,0,0
ATL,2,0.9753661971830986,2023,1,1,0,0
BUF,2,0.9883253267791309,2023,1,0,0,0
CAR,2,0.9711755513109915,2023,1,0,2,0
CIN,2,1.0076318400366329,2023,1,0,0,0
DAL,2,1.1711125,2023,1,1,0,0
DEN,2,0.9997766830870279,2023,1,0,0,0
DET,2,1.0220615384615384,2023,0,1,0,0
HOU,2,0.9853087787316532,2023,0,0,0,0
JAX,2,1.0306170582859164,2023,0,1,0,0
LAR,2,1.0640945330296128,2023,1,1,0,0
NE,2,0.9670651962471383,2023,1,0,1,0
PHI,2,1.0040663256508995,2023,0,1,3,0
PIT,2,0.987953216374269,2023,1,0,2,0
TB,2,0.9098211447889277,2023,0,1,0,0
TEN,2,0.9753409600393388,2023,0,0,0,0
ARI,3,0.9923501577287066,2023,2,0,0,0
BAL,3,0.9863395673726904,2023,1,2,0,0
CIN,3,0.9945508662138441,2023,1,0,2,0
CLE,3,1.0072370274799425,2023,1,1,0,0
DET,3,0.9815846153846154,2023,2,1,0,0
GB,3,0.9582765437556022,2023,2,1,0,0
JAX,3,0.9060703440549545,2023,0,1,0,0
KC,3,0.9626518006700168,2023,0,1,0,0
LV,3,0.9621692307692308,2023,1,1,1,0
MIA,3,1.003000336772495,2023,0,2,0,0
MIN,3,1.0033455854774584,2023,0,0,0,0
NYJ,3,0.9803151515151515,2023,0,1,0,0
SEA,3,0.9956376811594203,2023,0,1,0,0
SF,3,1.0451532846715328,2023,1,2,3,0
TB,3,0.9452165621659107,2023,2,2,2,0
WAS,3,0.9494070912769319,2023,1,2,0,0
BUF,4,0.9898475030722824,2023,3,2,0,0
CAR,4,0.9729520349419637,2023,0,0,0,0
CHI,4,1.0117073170731707,2023,0,0,0,0
CLE,4,1.0072370274799425,2023,2,2,0,0
DAL,4,1.1714875,2023,1,2,0,0
GB,4,0.9583870532041601,2023,2,2,3,0
HOU,4,0.9886319579063971,2023,2,1,0,0
IND,4,0.9751791044776119,2023,1,2,0,0
JAX,4,0.9966976744186047,2023,2,1,0,1
LAC,4,1.0,2023,1,1,0,0
NO,4,0.9562206316249591,2023,2,2,0,0
NYG,4,0.9516,2023,2,1,2,0
NYJ,4,0.9752848484848485,2023,2,1,1,0
PHI,4,1.0040663256508995,2023,2,3,0,0
SF,4,1.0441021897810219,2023,1,3,0,0
TEN,4,0.997223146233169,2023,1,1,0,0
ARI,5,0.988186119873817,2023,1,1,0,0
ATL,5,0.9783239436619718,2023,2,2,0,0
BUF,5,0.9749085123309467,2023,2,3,0,1
DEN,5,1.0034417077175697,2023,1,1,0,0
DET,5,0.9792,2023,0,3,0,0
IND,5,0.9744328358208956,2023,2,2,0,0
LAR,5,1.0668422551252847,2023,4,2,0,0
LV,5,0.9626461538461538,2023,2,1,2,0
MIA,5,1.0050209717417262,2023,1,3,0,0
MIN,5,1.0052209136598904,2023,3,1,0,0
NE,5,0.9670651962471383,2023,2,1,0,0
PIT,5,0.9835087719298246,2023,3,2,0,0
SF,5,1.0455036496350365,2023,3,4,1,0
WAS,5,0.9410783112069347,2023,0,2,3,0
ATL,6,0.9848028169014085,2023,2,3,0,0
BUF,6,0.984736342308122,2023,1,3,1,0
CHI,6,1.0108455284552846,2023,1,1,0,0
CIN,6,1.0132794016637412,2023,3,2,0,0
CLE,6,1.0,2023,5,2,0,0
HOU,6,0.9943229022431459,2023,3,2,0,0
JAX,6,0.9559686311506825,2023,3,3,0,0
KC,6,0.9622068676716918,2023,1,4,3,0
LAC,6,1.0,2023,3,2,2,0
LAR,6,1.0136958997722096,2023,1,2,0,0
LV,6,0.9536153846153846,2023,1,2,0,0
MIA,6,1.003107491657227,2023,0,4,0,0
NYJ,6,1.0068848484848485,2023,5,2,0,0
TB,6,0.9513999248750326,2023,4,3,0,0
TEN,6,0.9707398568019093,2023,3,2,0,1
BAL,7,0.9997324245155476,2023,5,4,0,0
CHI,7,1.0113658536585366,2023,3,1,0,0
DEN,7,1.0099178981937602,2023,2,1,0,0
IND,7,0.9783880597014926,2023,3,3,0,0
KC,7,0.963698701842546,2023,2,5,0,0
LAR,7,1.045999430523918,2023,3,3,0,0
MIN,7,1.0048008401470256,2023,5,2,2,0
NE,7,0.9670651962471383,2023,4,1,0,0
NO,7,0.9563025898808873,2023,4,3,3,0
NYG,7,0.9899515151515151,2023,3,1,0,0
PHI,7,1.0040663256508995,2023,5,5,1,0
SEA,7,0.9968260869565218,2023,1,3,0,0
TB,7,0.9046779739374151,2023,3,3,0,0
ARI,8,0.9947003154574132,2023,5,1,0,0
BUF,8,0.9833538152161769,2023,3,4,3,0
CAR,8,0.955093699493769,2023,3,0,0,0
DAL,8,1.1681,2023,3,4,0,0
DEN,8,1.0021149425287357,2023,6,2,0,0
DET,8,1.0272923076923077,2023,3,5,2,0
GB,8,0.9591360616888299,2023,3,2,0,0
IND,8,0.9765223880597015,2023,3,3,0,0
LAC,8,1.0,2023,2,2,1,0
MIA,8,1.007806998744757,2023,2,5,0,0
NYG,8,1.0105090909090908,2023,3,2,0,0
PIT,8,0.9828216374269005,2023,5,4,0,0
SEA,8,0.9972028985507246,2023,4,4,0,0
SF,8,1.0460583941605839,2023,3,5,0,0
TEN,8,0.9835847446596184,2023,4,2,0,0
WAS,8,0.9547528685559018,2023,6,3,0,0
ATL,9,0.9819014084507042,2023,4,4,0,0
BAL,9,0.9964088553402434,2023,5,6,0,0
CAR,9,0.965725887240039,2023,3,1,0,0
CIN,9,1.022132336106235,2023,5,4,1,0
CLE,9,1.0072370274799425,2023,1,4,0,0
GB,9,0.9504917670460824,2023,3,2,0,0
HOU,9,0.9801301578510108,2023,3,3,0,0
KC,9,1.00046,2023,6,6,0,1
LV,9,0.9551076923076923,2023,2,3,0,0
NE,9,0.9670651962471383,2023,3,2,0,0
NO,9,0.9562616107529232,2023,2,4,0,0
NYJ,9,0.9140242424242424,2023,3,4,2,0
PHI,9,1.0040663256508995,2023,5,7,0,0
PIT,9,0.9644590643274854,2023,3,4,3,0
ARI,10,0.9914984227129338,2023,4,1,0,0
BAL,10,0.9917755745831456,2023,5,7,0,0
BUF,10,0.9819852530443526,2023,3,5,2,0
CHI,10,0.9951219512195122,2023,1,2,3,0
CIN,10,1.0154315805540717,2023,4,5,0,0
DAL,10,1.166725,2023,2,5,0,0
JAX,10,1.0211238538872018,2023,5,6,0,0
LAC,10,1.0,2023,6,4,0,0
LV,10,0.9597384615384615,2023,4,4,1,0
MIN,10,1.0041707298777287,2023,5,5,0,0
NE,10,1.00288,2023,4,2,0,1
PIT,10,0.9885526315789473,2023,3,5,0,0
SEA,10,0.9959565217391304,2023,4,5,0,0
TB,10,0.9061949203964287,2023,3,3,0,0
BAL,11,0.9998450878774222,2023,5,7,3,0
BUF,11,0.9859652552787398,2023,4,5,0,0
CAR,11,0.9823153058089679,2023,6,1,0,0
CLE,11,1.0072370274799425,2023,6,6,0,0
DEN,11,1.0094975369458128,2023,6,4,1,0
DET,11,0.9826615384615385,2023,3,7,0,0
GB,11,0.9507741800812859,2023,4,3,0,0
HOU,11,0.9726806978676267,2023,2,5,0,0
JAX,11,0.9902267165895221,2023,3,6,0,0
KC,11,0.9651643634840871,2023,8,7,2,0
LAR,11,1.0350797266514806,2023,6,3,0,0
MIA,11,1.010715488473196,2023,5,6,0,0
SF,11,1.0453576642335767,2023,4,6,0,0
WAS,11,0.926118995230149,2023,2,4,0,0
ARI,12,0.9807097791798107,2023,4,2,0,0
ATL,12,0.9882535211267606,2023,5,4,0,0
CIN,12,0.9935129359688621,2023,6,5,0,0
DAL,12,1.1713875,2023,4,7,0,0
DEN,12,1.0017865353037767,2023,7,5,0,0
DET,12,1.0227076923076923,2023,4,8,0,0
HOU,12,0.9875934644142896,2023,7,6,0,0
IND,12,0.9612985074626865,2023,4,5,0,0
LAC,12,1.0,2023,8,4,1,0
LV,12,0.9606307692307692,2023,7,5,0,0
MIN,12,1.0028204935863776,2023,3,6,2,0
NYG,12,0.9964969696969697,2023,2,3,0,0
NYJ,12,1.0057333333333334,2023,7,4,4,0
PHI,12,1.0040663256508995,2023,6,9,0,0
SEA,12,0.9956811594202899,2023,7,6,3,0
TEN,12,0.9038225127634034,2023,1,3,0,0
DAL,13,1.1670875,2023,6,8,3,0
GB,13,0.9592711287926229,2023,8,5,1,0
HOU,13,0.9923843810578787,2023,6,6,0,0
JAX,13,1.0016657330699608,2023,5,8,2,0
LAR,13,1.0376850797266515,2023,7,5,0,0
NE,13,0.9670651962471383,2023,4,2,0,0
NO,13,0.9562206316249591,2023,8,5,0,0
NYJ,13,0.9024848484848484,2023,5,4,0,0
PHI,13,1.0040663256508995,2023,8,10,0,0
PIT,13,0.9712865497076023,2023,2,7,0,0
TB,13,0.9019619174203242,2023,1,4,0,0
TEN,13,0.905963004208669,2023,6,4,0,0
WAS,13,0.9371206639396311,2023,8,4,0,0
ATL,14,0.9788169014084507,2023,5,6,0,0
BAL,14,0.9927332131590807,2023,6,9,0,0
CHI,14,1.011138211382114,2023,9,4,0,0
CIN,14,1.0071128749141418,2023,7,6,0,0
CLE,14,1.0,2023,8,7,0,0
DAL,14,1.1719,2023,10,9,1,0
KC,14,0.9636594430485762,2023,6,8,0,0
LAC,14,1.0,2023,6,5,0,0
LV,14,0.9634769230769231,2023,6,5,0,0
MIA,14,1.0113584177815877,2023,4,9,2,0
NO,14,0.9563025898808873,2023,1,5,0,0
NYG,14,0.9289333333333334,2023,6,4,2,0
NYJ,14,0.8843151515151515,2023,7,4,0,0
PIT,14,0.9704093567251462,2023,2,7,3,0
SF,14,1.0484087591240876,2023,6,9,0,0
ARI,15,1.0089432176656152,2023,10,3,0,0
BUF,15,0.9905736789185566,2023,10,7,0,0
CAR,15,0.9390118476765464,2023,6,1,0,0
CIN,15,1.0131420285430817,2023,7,7,0,0
CLE,15,1.0072370274799425,2023,5,8,0,0
DET,15,0.9923076923076923,2023,7,9,0,0
GB,15,0.9488464041453322,2023,6,6,0,0
IND,15,0.9577761194029851,2023,7,7,0,0
JAX,15,1.0026976031132993,2023,10,8,1,0
LAR,15,1.0255552391799545,2023,4,6,0,0
LV,15,0.9485230769230769,2023,5,5,3,0
MIA,15,1.0098123258733123,2023,5,9,0,0
NE,15,0.9670651962471383,2023,8,3,0,0
NO,15,0.9566987214512075,2023,5,6,0,0
SEA,15,0.9964927536231885,2023,10,6,2,0
TEN,15,0.9577108311759687,2023,7,5,0,0
ATL,16,0.974943661971831,2023,8,6,0,0
CAR,16,0.9466787770312688,2023,6,2,0,0
CHI,16,0.9752520325203252,2023,3,5,0,0
DEN,16,1.0009983579638753,2023,3,7,0,0
HOU,16,0.98076710052617,2023,9,8,0,0
KC,16,0.9615787269681743,2023,6,9,0,0
LAC,16,0.9635250569476081,2023,8,5,0,0
LAR,16,1.0425398633257403,2023,7,7,3,0
MIA,16,1.0165936992927778,2023,10,10,0,0
MIN,16,1.0041557272522692,2023,10,7,0,0
NYJ,16,0.8178181818181818,2023,4,5,0,0
PHI,16,1.0040663256508995,2023,5,10,0,0
PIT,16,0.9743567251461989,2023,8,7,4,0
SF,16,1.0483503649635038,2023,11,11,2,0
TB,16,0.9036233349706724,2023,8,7,0,0
TEN,16,0.870384565321146,2023,7,5,0,0
BAL,17,1.0026475890040558,2023,11,12,0,0
BUF,17,0.9883253267791309,2023,4,9,0,0
CHI,17,1.0040975609756098,2023,7,6,0,0
CLE,17,1.0072370274799425,2023,6,10,3,0
DAL,17,1.1716375,2023,11,10,4,0
DEN,17,1.001353037766831,2023,5,7,0,0
HOU,17,0.9902658543339795,2023,5,8,0,0
IND,17,0.9781791044776119,2023,7,8,0,0
JAX,17,0.9910816946254312,2023,2,8,0,0
KC,17,0.9626910594639866,2023,8,9,0,0
MIN,17,1.0052209136598904,2023,7,7,1,0
NYG,17,0.9153575757575757,2023,8,5,0,0
PHI,17,1.0040663256508995,2023,3,11,0,0
SEA,17,0.996159420289855,2023,8,8,0,0
TB,17,0.9497674015429513,2023,7,8,0,0
WAS,17,0.9513711475700342,2023,11,4,0,0
ARI,18,0.9967981072555205,2023,8,4,0,0
BAL,18,0.9908038530869762,2023,9,13,4,0
CAR,18,0.9217679351383119,2023,8,2,0,0
CIN,18,1.005342288025643,2023,11,8,0,0
DET,18,0.9728153846153846,2023,7,11,0,0
GB,18,0.9600569737601454,2023,7,8,0,0
IND,18,0.983955223880597,2023,9,9,4,0
LAC,18,0.9720102505694761,2023,10,5,0,0
LV,18,0.9450615384615385,2023,8,7,0,0
MIA,18,1.0147873740930105,2023,10,11,1,0
NE,18,0.9670651962471383,2023,6,4,0,0
NO,18,0.9571631515681346,2023,7,8,0,0
NYG,18,0.918060606060606,2023,11,5,0,0
SF,18,1.0456058394160583,2023,9,12,0,0
TEN,18,0.921915450587912,2023,9,5,0,0
WAS,18,0.9398673892818642,2023,11,4,0,0
